Member_number,Recency,Frequency,Monetary,Class
3859,91,2,9.628242538248829,At_risk
3860,239,2,10.87807727604401,At_risk
3861,176,3,14.4325902593099,At_risk
3862,42,6,40.147248686227215,Loyal
3863,200,6,27.693573869513106,Loyal
3864,18,7,26.48834841879731,Loyal
3866,176,5,17.016497897013508,Regular
3867,114,3,16.228145397291524,At_risk
3868,133,2,11.537310908437776,At_risk
3869,151,3,14.891459113473502,At_risk
3870,284,2,10.34331312652274,At_risk
3871,152,3,10.880118766098027,At_risk
3872,37,10,57.91510476722191,Loyal
3874,529,1,3.1747149290824312,Hibernate
3876,88,3,9.078861112285791,Hibernate
3877,104,6,36.076798469368654,Loyal
3878,155,5,31.21097342213882,High_spender
3879,27,7,38.299189565740924,Loyal
3881,267,5,27.56177056614165,High_spender
3882,72,5,23.900752861071915,High_spender
3883,86,2,7.066002698557059,Hibernate
3884,267,2,9.238041722065718,Hibernate
3885,76,2,8.124808164843426,Hibernate
3886,42,3,16.19040768445771,At_risk
3887,462,1,5.216760179295697,Hibernate
3888,17,2,9.23892750229743,Hibernate
3889,372,2,5.730282623400102,Hibernate
3890,65,4,11.68879339240024,Regular
3891,38,5,25.80168788972641,High_spender
3892,163,2,11.144397695868872,At_risk
3893,259,5,16.722248043850865,Regular
3894,17,4,23.490168636938414,High_spender
3895,564,3,17.903327128230842,At_risk
3896,111,4,17.403486548021156,Regular
3897,129,5,18.43284722357461,Regular
3898,131,4,23.154868180102262,High_spender
3899,6,5,24.20039442925018,High_spender
3900,10,5,29.21076215833241,High_spender
3901,395,2,7.921338225131928,Hibernate
3902,31,3,14.369166111830646,At_risk
3903,85,6,31.12813531643112,Loyal
3904,233,3,21.50203734219956,At_risk
3905,194,7,23.153123204273363,Loyal
3906,197,2,7.399691618227422,Hibernate
3907,66,3,17.042389806260232,At_risk
3908,173,2,8.736446304781149,Hibernate
3909,324,6,35.48271845639402,Loyal
3910,12,4,27.119467770051543,High_spender
3911,129,6,27.64413222266112,Loyal
3912,358,3,13.984035547698628,At_risk
3913,284,4,21.808047997613656,High_spender
3914,356,3,9.781549954745635,At_risk
3915,91,10,52.684745919735256,Loyal
3916,87,3,11.527504193789968,At_risk
3917,108,5,25.24702096780711,High_spender
3918,191,6,28.395204099446666,Loyal
3919,84,4,21.64640342754212,High_spender
3920,234,4,25.16389018491008,High_spender
3921,419,4,15.041028659854124,Regular
3922,124,5,35.35127720723808,High_spender
3923,337,3,13.093568746596446,At_risk
3924,62,3,24.98528080659877,At_risk
3925,280,2,15.69587248334393,At_risk
3926,132,6,34.41212801578919,Loyal
3927,21,3,14.97886219553471,At_risk
3928,95,3,16.63605247857522,At_risk
3929,54,4,13.615525625994184,Regular
3930,171,2,16.211967999152417,At_risk
3931,297,5,23.91112860996072,High_spender
3932,602,1,3.777348102101545,Hibernate
3933,393,2,6.3113717668545,Hibernate
3934,243,4,19.10848666565889,Regular
3935,181,3,17.36890089649423,At_risk
3936,511,2,8.479818581165892,Hibernate
3937,41,5,19.111318677922142,Regular
3938,152,7,32.47204727979534,Loyal
3939,323,2,11.347117886731391,At_risk
3940,296,2,7.409257575287244,Hibernate
3941,415,1,8.45820315294026,Hibernate
3942,50,8,39.4515366128788,Loyal
3943,636,1,3.471966452550362,Hibernate
3944,361,1,3.850402888270608,Hibernate
3945,87,3,10.03874894784268,At_risk
3946,41,5,30.616343317651427,High_spender
3947,200,5,23.17982630377047,High_spender
3948,198,5,30.33763063966434,High_spender
3949,273,1,1.3609765531356008,Hibernate
3950,25,5,32.141317202790134,High_spender
3952,61,4,15.656238666310744,Regular
3953,231,4,15.79242517341076,Regular
3954,323,2,16.680071557780828,At_risk
3955,37,2,10.34396514700346,At_risk
3956,376,6,31.77683471033217,Loyal
3957,229,7,47.18425931261998,Loyal
3958,56,3,8.259641035758936,Hibernate
3959,86,6,29.976109716226944,Loyal
3960,70,7,46.9486528113296,Loyal
3961,6,4,16.83283073437891,Regular
3962,101,5,27.84537961036684,High_spender
3963,104,5,29.10748476641303,High_spender
3964,659,2,8.9117833813721,Hibernate
3965,365,4,12.344443715170142,Regular
3966,212,5,17.156040996249466,Regular
3967,37,7,29.09379044647681,Loyal
3968,48,2,6.658635241264167,Hibernate
3969,300,2,9.53191174002854,At_risk
3970,423,1,4.469579531681744,Hibernate
3971,0,5,31.674724035271307,High_spender
3972,205,6,23.48967956027711,Loyal
3973,119,6,33.8442857500849,Loyal
3974,194,3,9.902649001050085,At_risk
3975,306,2,9.898086895204498,At_risk
3976,101,6,22.30098291120584,Loyal
3977,258,2,10.953944593992368,At_risk
3978,160,2,11.506749311740077,At_risk
3979,105,2,6.918912801678014,Hibernate
3980,105,3,17.213093302909883,At_risk
3981,5,2,5.57150030143211,Hibernate
3982,92,7,24.07141987978896,Loyal
3983,112,2,26.209360025403942,At_risk
3984,330,2,13.404536965978156,At_risk
3985,68,5,22.912384017097644,High_spender
3986,42,5,19.31574272808093,Regular
3987,133,4,16.966730368147097,Regular
3989,438,3,11.71480508059384,At_risk
3990,593,1,1.8405496333974871,Hibernate
3991,545,1,4.808845454106903,Hibernate
3992,410,2,7.9568317455470225,Hibernate
3993,315,1,5.1348097131297,Hibernate
3994,393,1,3.5672766323546874,Hibernate
3995,187,1,4.7019338544204,Hibernate
3996,121,3,13.918697209129924,At_risk
3997,79,4,21.97432251886226,High_spender
3998,16,6,28.49115418674808,Loyal
3999,44,5,21.32027860307562,High_spender
4001,192,3,12.947921409239225,At_risk
4002,118,6,29.606875660450022,Loyal
4003,7,4,17.28925631274446,Regular
4004,234,2,19.742063723046225,At_risk
4005,596,1,6.737692673254516,Hibernate
4006,12,4,25.8014287436662,High_spender
4007,7,4,15.463987498880314,Regular
4008,225,4,18.71266229764382,Regular
4009,169,4,17.910664579759594,Regular
4010,1,2,7.989021445792467,Hibernate
4011,489,1,3.003700443203168,Hibernate
4012,228,3,25.734991851435915,At_risk
4013,287,4,16.941404770347205,Regular
4014,45,4,12.092704748190387,Regular
4015,278,7,29.13250159980557,Loyal
4016,253,2,12.941881553695186,At_risk
4017,56,4,13.135320244293798,Regular
4018,43,7,33.220121178632375,Loyal
4019,124,8,30.41978650514961,Loyal
4020,263,2,9.64498704613272,At_risk
4021,425,3,9.85448692398062,At_risk
4022,152,3,17.80186353481986,At_risk
4023,343,1,1.9851308622085948,Hibernate
4024,75,6,28.66750377004015,Loyal
4025,56,4,20.97207392064788,High_spender
4027,184,2,6.94389432559801,Hibernate
4028,175,4,22.111563172301764,High_spender
4029,429,1,1.911022890054873,Hibernate
4030,8,5,37.05588638331707,High_spender
4031,73,3,8.207478532724963,Hibernate
4032,142,2,6.300884872323698,Hibernate
4033,207,3,10.157690604722912,At_risk
4034,47,3,11.16759077658076,At_risk
4035,149,4,21.008365531439512,High_spender
4036,218,5,22.48987100682441,High_spender
4037,1,4,17.894286364862694,Regular
4038,54,3,22.91159507283163,At_risk
4039,3,4,21.840402911334003,High_spender
4040,271,4,22.05644593223229,High_spender
4041,75,3,18.12847314147736,At_risk
4042,13,6,26.040039598169976,Loyal
4043,343,1,3.4404180948154366,Hibernate
4044,29,4,24.598745648596257,High_spender
4045,8,4,23.24855043738693,High_spender
4046,366,4,14.238518333582174,Regular
4047,299,2,7.315286730731049,Hibernate
4048,236,3,13.64467063953614,At_risk
4049,151,3,27.185056685814683,At_risk
4050,177,3,20.31237036607145,At_risk
4051,336,2,9.256385744076562,Hibernate
4052,253,2,8.857478036514557,Hibernate
4053,283,1,12.259924524247484,At_risk
4054,238,2,10.86384906311163,At_risk
4055,645,1,7.302830599690249,Hibernate
4056,71,6,28.945203256884145,Loyal
4058,0,3,15.250634461849536,At_risk
4059,237,3,19.061279350366007,At_risk
4060,19,3,14.253612242490572,At_risk
4061,235,3,13.314799243685428,At_risk
4062,398,1,2.3869262414277967,Hibernate
4063,48,2,13.543329869823475,At_risk
4064,104,3,15.046312539580306,At_risk
4065,176,6,19.291751819938654,Regular
4066,393,4,15.66623494235538,Regular
4067,75,3,12.494043812190196,At_risk
4068,19,4,25.12597954707912,High_spender
4069,241,3,15.880659991887116,At_risk
4070,156,3,11.471542765284209,At_risk
4071,76,4,18.351238382537712,Regular
4072,138,1,3.2672849640758885,Hibernate
4073,58,5,27.08593294802688,High_spender
4074,111,4,16.887551648254735,Regular
4075,359,4,13.300614125287485,Regular
4076,222,5,21.16947717207684,High_spender
4077,148,6,25.976187943744264,Loyal
4078,46,6,39.83385810742407,Loyal
4079,101,3,11.050318962359638,At_risk
4080,180,4,12.328899678373157,Regular
4081,71,3,9.908504245861057,At_risk
4082,243,5,24.686658327627903,High_spender
4083,502,1,5.571012696691494,Hibernate
4084,57,5,21.23518893755331,High_spender
4085,92,4,15.781738822774642,Regular
4086,410,5,28.69936764469028,High_spender
4087,126,2,9.567070258405549,At_risk
4088,98,4,18.98620678003873,Regular
4089,87,3,10.90297801917923,At_risk
4090,307,3,11.839753162871665,At_risk
4091,2,6,26.88437704121084,Loyal
4092,91,4,23.40397266258212,High_spender
4093,478,2,6.233626104257954,Hibernate
4094,275,4,16.230672934144742,Regular
4095,1,3,15.169595073445889,At_risk
4096,184,4,24.218182670766424,High_spender
4097,32,6,22.50081754149715,Loyal
4098,327,4,19.2259870336828,Regular
4099,337,2,4.86640150121859,Hibernate
4100,252,3,15.090440270383905,At_risk
4101,244,4,15.624214146340629,Regular
4102,57,6,45.29776297044097,Loyal
4103,157,4,17.010493343304574,Regular
4104,30,7,27.359002520480068,Loyal
4105,27,4,21.539487675553723,High_spender
4106,127,5,23.198038684160103,High_spender
4107,45,4,27.362364501582483,High_spender
4108,94,5,27.931393640567848,High_spender
4109,87,6,23.35818033158062,Loyal
4110,32,6,29.2444518658929,Loyal
4112,247,5,32.09950321805926,High_spender
4113,139,6,21.702847394759324,Loyal
4114,145,4,16.855751251800022,Regular
4115,222,4,18.158785256627603,Regular
4116,243,3,14.929276220082528,At_risk
4117,20,6,29.576246329496115,Loyal
4118,6,1,4.11414718951828,Hibernate
4119,235,4,17.105963329541115,Regular
4120,19,5,22.537106237836102,High_spender
4121,59,6,22.19949992455128,Loyal
4122,68,4,16.137466434773522,Regular
4123,16,2,6.849500970751582,Hibernate
4124,112,7,33.5224268949054,Loyal
4125,199,5,18.484929115304634,Regular
4126,419,3,13.941589208193577,At_risk
4127,48,4,20.66924335329116,High_spender
4129,53,7,32.59095498041185,Loyal
4130,54,6,33.960301344556484,Loyal
4131,276,4,21.683239966064587,High_spender
4132,393,4,15.09676925802177,Regular
4133,156,6,21.5344132794614,Loyal
4134,32,6,25.34654044536688,Loyal
4135,598,2,5.947688192761291,Hibernate
4136,141,3,9.777917218424388,At_risk
4137,4,9,50.92489506641121,Loyal
4138,81,5,26.170595149283347,High_spender
4139,34,2,8.946335762878757,Hibernate
4140,678,3,12.416109139023265,At_risk
4141,48,1,5.8971538676367405,Hibernate
4142,43,1,2.414126467726953,Hibernate
4143,663,2,6.502672497777727,Hibernate
4144,54,4,16.56503163283154,Regular
4145,263,3,10.314465111556997,At_risk
4146,324,6,26.57072222179336,Loyal
4147,105,4,22.60171555144604,High_spender
4148,265,5,21.802631524664584,High_spender
4149,285,4,14.909174956573745,Regular
4150,126,4,23.53148184224464,High_spender
4151,58,1,3.052112606990099,Hibernate
4152,195,5,26.799497260760457,High_spender
4153,156,7,38.73400967418223,Loyal
4154,181,4,15.230521638873782,Regular
4155,97,6,29.26874816894633,Loyal
4156,149,4,28.488658660626456,High_spender
4157,360,2,9.990658692762931,At_risk
4158,4,2,6.025865973825315,Hibernate
4159,2,3,12.53532062277234,At_risk
4160,140,6,25.314179266706446,Loyal
4161,97,2,11.800929405616884,At_risk
4162,8,4,27.292088883256262,High_spender
4163,214,6,28.82343281159065,Loyal
4164,461,4,20.187827155807604,Regular
4165,134,8,35.992387554767184,Loyal
4166,54,4,20.14381346816968,Regular
4167,115,3,11.44659376905532,At_risk
4168,392,2,9.073102117420332,Hibernate
4169,36,6,24.962064275959648,Loyal
4170,172,5,26.96117527313356,High_spender
4171,210,3,14.10705089395955,At_risk
4172,83,3,14.83564948662,At_risk
4173,233,2,9.639035690552465,At_risk
4174,438,2,8.045793387972743,Hibernate
4175,335,1,13.780882732269522,At_risk
4176,239,3,10.89725920318661,At_risk
4177,198,3,18.64645894955347,At_risk
4178,47,7,31.881326554378152,Loyal
4179,284,3,20.987422994494253,At_risk
4180,49,6,21.272007133186523,Loyal
4181,479,1,5.867260943648676,Hibernate
4182,131,6,26.16443526532393,Loyal
4183,349,6,24.3071503919873,Loyal
4184,15,3,9.738988269832728,At_risk
4185,348,2,11.579275107536809,At_risk
4186,66,1,6.200103412219311,Hibernate
4187,63,8,40.11437305705435,Loyal
4188,497,1,2.767073541551671,Hibernate
4189,110,2,8.873947736346727,Hibernate
4190,3,9,34.987043831179065,Loyal
4191,57,6,25.7772130614283,Loyal
4192,14,5,22.78938391416353,High_spender
4193,122,4,15.555150969852376,Regular
4194,233,6,26.88612520897948,Loyal
4195,90,3,17.117237837593947,At_risk
4196,53,5,13.64596192666148,Regular
4197,57,6,36.22602151689426,Loyal
4198,287,2,10.454733784677732,At_risk
4199,1,4,20.270273054086385,Regular
4200,555,1,7.3460811751371375,Hibernate
4201,77,6,22.34805697811114,Loyal
4202,28,6,25.16027749791325,Loyal
4204,75,4,19.205745912267894,Regular
4205,311,2,9.44204715395088,At_risk
4206,384,7,23.990250524809312,Loyal
4207,124,4,26.09653529582772,High_spender
4208,695,1,4.260423812914633,Hibernate
4209,519,2,8.851011910571888,Hibernate
4210,145,2,9.5722049178064,At_risk
4211,470,5,25.956409724904923,High_spender
4212,243,5,20.06976817352153,Regular
4213,129,3,18.43145596333249,At_risk
4214,84,6,21.94721536764334,Loyal
4215,183,4,37.30422923250899,High_spender
4216,246,5,17.147781307732032,Regular
4217,12,10,36.61628216545942,Loyal
4218,88,4,28.22237803026541,High_spender
4219,75,4,15.430393223928483,Regular
4220,39,5,31.333499730846963,High_spender
4221,306,4,17.32025806887173,Regular
4222,3,4,28.867877640453926,High_spender
4223,84,7,29.817369124836794,Loyal
4224,24,6,24.05937655450853,Loyal
4225,236,2,9.235056398926584,Hibernate
4226,24,4,17.99141198711798,Regular
4227,132,3,17.102669366312547,At_risk
4228,256,5,21.113963908589064,High_spender
4229,132,3,13.729129985050472,At_risk
4230,55,4,18.81453627869801,Regular
4231,353,2,12.0335003379877,At_risk
4232,11,4,21.75077215225169,High_spender
4233,197,4,21.26960431217611,High_spender
4234,150,6,41.11663720256281,Loyal
4235,11,7,37.40526496859104,Loyal
4236,35,4,29.130852498430457,High_spender
4237,589,1,4.528936879988502,Hibernate
4238,18,3,17.19020194157938,At_risk
4239,322,2,12.500634535173733,At_risk
4240,26,5,23.221640526688752,High_spender
4241,454,2,9.174359639611948,Hibernate
4242,21,3,10.163811208377323,At_risk
4243,130,6,34.49771539208524,Loyal
4244,60,5,17.320988415903074,Regular
4245,209,4,14.517549732744612,Regular
4246,29,3,14.597284368312463,At_risk
4247,727,1,2.6588599569114386,Hibernate
4248,447,1,3.2308043957334744,Hibernate
4249,26,5,19.43870989702545,Regular
4250,431,2,8.628198723147596,Hibernate
4251,9,6,40.6591848597663,Loyal
4252,264,3,22.330028734261177,At_risk
4254,138,3,11.948446756537429,At_risk
4255,119,5,22.0003930548499,High_spender
4256,590,3,12.298142246507902,At_risk
4257,131,6,28.466236118288,Loyal
4258,19,5,26.798026362974056,High_spender
4259,189,5,17.83912636614781,Regular
4260,44,4,19.1309453926982,Regular
4261,317,5,22.140934684677752,High_spender
4262,75,7,32.697950311975134,Loyal
4264,233,4,16.704747830648294,Regular
4265,18,5,15.694901483097686,Regular
4266,152,5,32.41352787535413,High_spender
4267,81,6,28.15085906902695,Loyal
4268,249,5,20.856088330100327,High_spender
4269,273,3,21.1288844939216,At_risk
4270,325,3,10.822825382567812,At_risk
4271,376,2,11.9279728329014,At_risk
4272,207,9,50.07471818032553,Loyal
4273,199,4,12.484788913811304,Regular
4274,91,6,23.13003193256478,Loyal
4275,110,5,29.604391996045965,High_spender
4277,24,7,38.69586300859957,Loyal
4278,545,2,7.921562337147069,Hibernate
4279,702,1,4.428194315518889,Hibernate
4280,24,5,32.68292424934077,High_spender
4281,73,5,25.09311204836667,High_spender
4282,190,2,7.947990152306243,Hibernate
4283,558,3,16.563539156784305,At_risk
4284,77,3,16.159267955204413,At_risk
4285,1,4,13.716413886862806,Regular
4286,109,4,20.53608581824879,Regular
4287,146,2,10.063492872121776,At_risk
4288,47,5,25.41193507635091,High_spender
4289,83,3,20.540843148418944,At_risk
4290,482,3,11.877288574093882,At_risk
4291,21,6,25.26724543959839,Loyal
4292,25,7,36.79674266110639,Loyal
4293,91,7,44.46365135972048,Loyal
4294,27,6,21.05560500737572,Loyal
4295,65,3,22.14566265109164,At_risk
4296,126,4,19.73643520594657,Regular
4297,64,8,40.97181523122535,Loyal
4298,158,3,15.1252984648933,At_risk
4299,138,6,28.041738329016987,Loyal
4300,270,3,12.76506353825925,At_risk
4301,10,4,30.1197534072536,High_spender
4302,55,7,43.18238288431122,Loyal
4303,5,9,47.79832143362445,Loyal
4304,319,3,13.510431518294425,At_risk
4305,159,6,29.305899871810983,Loyal
4306,2,4,20.38630417599918,Regular
4307,543,1,4.822987578466886,Hibernate
4308,25,6,29.71741268719132,Loyal
4309,106,2,4.563451956636021,Hibernate
4310,306,3,13.69230096031746,At_risk
4311,389,2,10.675257060198865,At_risk
4312,16,5,33.6950372613983,High_spender
4313,155,4,19.29216692388262,Regular
4314,242,7,24.92176254399279,Loyal
4315,248,2,9.901505269109908,At_risk
4316,353,8,39.07547367006901,Loyal
4317,643,2,7.935177999476558,Hibernate
4318,489,3,11.150750503268004,At_risk
4319,52,6,24.596278086279423,Loyal
4320,19,5,21.85080144442664,High_spender
4321,64,6,32.99224089378335,Loyal
4322,27,5,18.63173958160671,Regular
4323,13,5,25.23431936876841,High_spender
4324,359,4,30.837660657214283,High_spender
4325,77,4,20.87946646156038,High_spender
4326,54,5,25.328519344158288,High_spender
4327,248,2,8.97732494110642,Hibernate
4328,123,3,31.81766170440037,At_risk
4329,433,3,11.09905439365015,At_risk
4330,191,6,34.946199264915315,Loyal
4331,111,3,11.325927904692223,At_risk
4332,36,2,7.19958573498023,Hibernate
4333,182,1,3.906407266642512,Hibernate
4334,50,5,24.940443381339847,High_spender
4335,25,7,28.92045873150396,Loyal
4336,81,6,27.46179505531732,Loyal
4337,65,3,23.371190418739285,At_risk
4338,80,11,51.130801337039046,Loyal
4339,405,3,10.830407479278175,At_risk
4340,5,6,27.22552265088577,Loyal
4341,430,3,13.16281721185094,At_risk
4342,287,5,15.3458515835372,Regular
4343,9,2,13.131882340294684,At_risk
4344,238,3,18.349623203751104,At_risk
4345,336,3,14.646554345721205,At_risk
4347,298,2,6.962394967940461,Hibernate
4348,263,5,17.03153519744602,Regular
4349,291,4,12.901327923131308,Regular
4351,131,4,29.70338207784029,High_spender
4352,1,4,26.27565265650003,High_spender
4353,128,6,35.531573229602344,Loyal
4354,348,2,8.083986170323172,Hibernate
4355,39,4,15.908644066666623,Regular
4356,29,3,19.609738423210512,At_risk
4357,81,3,16.63811614230897,At_risk
4358,54,3,14.779778323506845,At_risk
4359,97,3,15.775120471021898,At_risk
4360,310,3,12.058326413375909,At_risk
4361,116,4,12.114575831993708,Regular
4362,172,6,29.59722225804921,Loyal
4363,182,3,13.205965550657284,At_risk
4364,6,9,39.45768305165333,Loyal
4365,313,2,4.771301383383318,Hibernate
4366,139,1,2.6823904543216326,Hibernate
4367,45,5,21.749668763799075,High_spender
4368,79,4,12.217331751246936,Regular
4369,127,4,17.444148179844213,Regular
4370,572,3,15.04935527226678,At_risk
4371,192,4,17.203164746041345,Regular
4372,153,4,26.208743473544693,High_spender
4373,140,3,16.875894739227338,At_risk
4374,467,2,9.665560055250436,At_risk
4375,86,5,20.85729031889128,High_spender
4376,38,10,42.21499014580973,Loyal
4377,310,2,18.48109438121108,At_risk
4378,240,2,5.564424617294362,Hibernate
4379,90,2,5.531213209304925,Hibernate
4380,57,4,27.45247650892261,High_spender
4381,91,3,12.33045938005126,At_risk
4382,47,2,10.837761217851712,At_risk
4383,393,2,6.447496018786834,Hibernate
4384,99,4,25.287465548573845,High_spender
4385,43,2,10.558487381184454,At_risk
4386,113,1,2.302585092994046,Hibernate
4387,105,8,28.909980877450742,Loyal
4388,285,4,29.78948043760162,High_spender
4389,13,7,40.314802281207086,Loyal
4390,344,2,11.526648787940353,At_risk
4391,279,6,28.48822631658383,Loyal
4392,32,5,22.13914713001549,High_spender
4393,36,2,10.982414143071576,At_risk
4394,412,4,16.95974731091235,Regular
4395,188,3,16.314059949386994,At_risk
4396,201,2,9.674428740512468,At_risk
4397,186,4,15.725072271975897,Regular
4398,51,5,16.62798602683499,Regular
4400,19,3,9.485489862348798,At_risk
4401,447,4,13.544724364305548,Regular
4402,447,2,14.474579039089836,At_risk
4403,101,5,19.635261076720607,Regular
4404,446,3,13.614683497541758,At_risk
4405,161,2,16.926508148006803,At_risk
4406,217,8,27.31428536145152,Loyal
4407,314,3,9.698288248387158,At_risk
4408,254,4,14.84936267998509,Regular
4409,349,2,8.999488505435309,Hibernate
4410,79,4,17.322769333194284,Regular
4411,161,2,13.427043130494338,At_risk
4412,10,6,30.16042830611141,Loyal
4413,80,3,13.60402873282455,At_risk
4414,341,3,12.965320416561884,At_risk
4415,337,4,13.276897180630444,Regular
4416,7,7,24.32443914312675,Loyal
4417,226,4,37.18747099305727,High_spender
4418,87,4,21.01391707723802,High_spender
4419,7,1,2.341805806147327,Hibernate
4420,308,3,11.826069122569868,At_risk
4422,437,2,10.918539955505263,At_risk
4423,673,1,3.5263605246161616,Hibernate
4424,75,3,21.1010660164904,At_risk
4425,74,1,4.816403086276466,Hibernate
4426,207,7,29.68434506813876,Loyal
4427,333,5,23.52770688347478,High_spender
4428,129,3,11.120885893671035,At_risk
4429,162,1,5.278216694841034,Hibernate
4430,28,5,31.588164900880848,High_spender
4431,44,5,21.7136488024938,High_spender
4432,96,5,16.95661706985013,Regular
4433,219,5,35.17999601936718,High_spender
4434,100,6,31.97405620078608,Loyal
4435,389,4,8.427933610563679,Regular
4436,7,1,4.11251186617755,Hibernate
4437,31,9,48.66141876468363,Loyal
4439,131,3,14.056238204355417,At_risk
4440,29,6,24.006109313216285,Loyal
4441,51,6,29.99361890180973,Loyal
4442,32,5,29.528835237547423,High_spender
4443,415,3,12.234974535881468,At_risk
4444,85,5,26.600449684189748,High_spender
4445,29,6,30.396226583723937,Loyal
4447,243,1,2.961140828784372,Hibernate
4448,358,5,25.85558631156185,High_spender
4449,275,3,18.012627733777055,At_risk
4450,153,3,12.195958307628583,At_risk
4451,402,1,4.597944140896352,Hibernate
4452,37,2,9.050173873341947,Hibernate
4453,129,8,33.3652207376588,Loyal
4454,7,1,4.302983427333428,Hibernate
4455,4,8,25.4559272378742,Loyal
4456,144,5,25.77570141872189,High_spender
4457,118,2,17.890592768506078,At_risk
4458,649,2,10.273428607217337,At_risk
4459,12,5,18.539644265092488,Regular
4460,171,3,13.76761395571665,At_risk
4461,320,4,17.838153338458007,Regular
4462,206,4,17.67629342138426,Regular
4463,57,4,19.213281764497744,Regular
4464,70,8,26.86962336376037,Loyal
4465,366,2,8.460546646549012,Hibernate
4466,118,3,15.498962467294962,At_risk
4467,38,4,20.51934888792644,Regular
4468,198,4,30.75274831009452,High_spender
4469,73,3,18.64995683951116,At_risk
4470,7,5,25.99966345986132,High_spender
4471,305,4,18.528851989973628,Regular
4472,445,1,3.133753571451366,Hibernate
4473,114,4,30.536279577720325,High_spender
4474,20,4,17.963515122911257,Regular
4475,271,2,9.507454684659717,At_risk
4477,318,2,11.169959892681184,At_risk
4478,26,3,16.939231191571913,At_risk
4479,323,4,11.696205561258385,Regular
4480,566,2,9.77785488270496,At_risk
4481,467,2,7.450960112248747,Hibernate
4482,30,3,21.904913600712867,At_risk
4483,137,2,6.9026338669108345,Hibernate
4484,33,3,10.250711580933103,At_risk
4485,158,4,24.309432221612013,High_spender
4486,28,6,48.75167730766969,Loyal
4487,163,7,40.16534321976781,Loyal
4488,379,3,9.0853712581973,Hibernate
4489,41,3,13.149781552858304,At_risk
4490,708,1,5.31251608594785,Hibernate
4491,468,1,3.725693427236653,Hibernate
4492,199,4,15.672319630186866,Regular
4493,62,4,16.052515307927134,Regular
4494,58,9,45.48972099854,Loyal
4495,14,7,40.35040589181492,Loyal
4496,341,1,3.0081547935525483,Hibernate
4497,206,2,7.024142140440762,Hibernate
4498,255,5,21.382247245804027,High_spender
4499,62,6,34.66473195688279,Loyal
4500,205,4,18.61876264550962,Regular
4501,198,5,21.6434329771995,High_spender
4502,38,4,13.86983601687458,Regular
4503,11,5,23.53714888966148,High_spender
4504,117,5,21.800802156411752,High_spender
4505,257,5,23.59503219633552,High_spender
4506,141,1,3.0204248861443626,Hibernate
4507,137,2,12.106961574682568,At_risk
4508,84,6,20.664534519037204,Loyal
4509,31,6,47.147906892316406,Loyal
4510,118,7,36.20691621819091,Loyal
4511,184,3,14.960034037939351,At_risk
4512,9,6,32.65495500601847,Loyal
4513,56,2,11.501900841319138,At_risk
4514,531,1,3.803992261214441,Hibernate
4515,198,7,27.80284699453941,Loyal
4516,23,2,12.655889384476156,At_risk
4517,430,1,3.6826098411003407,Hibernate
4518,163,2,8.016573232239615,Hibernate
4519,57,2,12.563800738712512,At_risk
4520,647,3,8.484663388118573,Hibernate
4521,106,1,2.995732273553992,Hibernate
4522,226,3,9.493233272131972,At_risk
4523,63,6,29.285054557311184,Loyal
4524,4,8,39.90719747150709,Loyal
4525,84,6,28.13583191620653,Loyal
4526,128,9,36.30053090385759,Loyal
4527,73,5,19.73752864165672,Regular
4528,78,2,6.2037331802698885,Hibernate
4529,220,4,18.0643132744349,Regular
4530,109,2,5.004554342530254,Hibernate
4531,75,7,29.768921578695668,Loyal
4532,31,3,13.018385054966089,At_risk
4533,223,3,10.221070504636636,At_risk
4534,441,2,7.9742778907789775,Hibernate
4535,25,3,9.860874258596612,At_risk
4536,108,4,19.65802322416897,Regular
4537,10,6,23.69313448364308,Loyal
4538,32,4,15.996332751035691,Regular
4539,296,3,15.200171220134456,At_risk
4540,71,5,29.08192773051281,High_spender
4541,256,4,21.29032257601521,High_spender
4542,346,3,12.215339970910971,At_risk
4543,68,3,14.43295686507196,At_risk
4544,343,5,18.52622540156732,Regular
4546,118,4,23.551194016875986,High_spender
4547,346,2,10.681182019105544,At_risk
4548,153,7,30.171753405602217,Loyal
4550,51,6,31.409816827813582,Loyal
4551,155,2,8.437793903370558,Hibernate
4552,74,3,11.607745406576534,At_risk
4553,200,2,11.96410536169592,At_risk
4554,125,4,18.92832891046808,Regular
4555,53,5,23.224432281572525,High_spender
4556,135,4,19.669552023431915,Regular
4557,72,4,20.79044489453629,High_spender
4558,269,3,13.935027087762233,At_risk
4559,232,4,16.61673770065526,Regular
4560,180,2,6.368358698228111,Hibernate
4561,482,4,17.78826372204736,Regular
4562,419,2,5.038406091041613,Hibernate
4563,186,5,24.585629538286938,High_spender
4564,56,6,31.8087300824017,Loyal
4565,0,1,1.483874689458755,Hibernate
4566,122,6,28.70742547161884,Loyal
4567,89,6,24.36789490202063,Loyal
4569,156,3,26.185490504089003,At_risk
4570,130,2,9.517675677035902,At_risk
4571,269,3,10.474376417044269,At_risk
4572,62,5,32.21977719805531,High_spender
4573,7,7,28.90710962801508,Loyal
4574,30,6,39.8729848483336,Loyal
4575,20,4,11.990141983201385,Regular
4576,104,4,28.299213158822383,High_spender
4577,56,3,11.63729482708121,At_risk
4578,478,4,16.20191749788824,Regular
4579,62,5,29.862433972254912,High_spender
4580,31,2,19.61990591959765,At_risk
